제품명,가격,제조사,상세정보
잘만 Wattbit II 500W,"38,770",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '500W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '16A', '+5V 출력': '15A', '+12V 출력': '37.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
DEEPCOOL GAMER STORM PF750L 80PLUS스탠다드,"66,710",DEEPCOOL ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 스탠다드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '92%', 'PFC회로': '액티브PFC', 'PF(역률)': '97%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'Sleeve', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '15A', '+5V 출력': '15A', '+12V 출력': '58A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '2개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
마이크로닉스 WIZMAX 750W 80PLUS실버 ATX3.0,"89,900",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 실버', '전압변동': '±0.9%', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB', '깊이': '140mm', 'A/S 보증기간': '무상 6년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '6개', 'IDE 4핀': '2개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
3RSYS AK 500S 80PLUS스탠다드 230V EU,"43,640",3RSYS ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '500W', '80PLUS인증': '80 PLUS 스탠다드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '91%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '38A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, 4핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
NEWZEN SKULL 850EM 80PLUS브론즈 ATX3.1,"82,390",NEWZEN ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 브론즈', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 6년', 'DC 출력': '정보없음', '+3.3V 출력': '18A', '+5V 출력': '18A', '+12V 출력': '70.8A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
DEEPCOOL PX1200G 80PLUS골드 풀모듈러 ATX3.0,"244,750",DEEPCOOL ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1200W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '160mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '100A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
MONTECH TITAN PLA 1000W 플래티넘 ATX3.1 화이트,"234,030",MONTECH ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A+', '전압변동': '±0.1%', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '160mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '83A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'SATA3.3': '4개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
맥스엘리트 MAXWELL COUNT 850W 80PLUS골드 풀모듈러 (본체+플랫멀티팩),"141,000",맥스엘리트 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70A 이상', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '6개', 'SATA': '12개', 'IDE 4핀': '6개', '부가기능': '정보없음', '수동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
마이크로닉스 COOLMAX FOCUS II 700W ETA BRONZE PCIE5.1,"72,500",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', 'ETA인증': 'BRONZE', 'LAMBDA인증': 'STANDARD', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '54A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, 4핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '5개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
잘만 Tager GAMING 500W 벌크,"36,190",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '500W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '16A', '+5V 출력': '15A', '+12V 출력': '37.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
COX SECURE SC-600N,"36,990",COX ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '600W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '11A', '+5V 출력': '11A', '+12V 출력': '41.1A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '3개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
AONE STORM 600W 80PLUS브론즈 벌크,"40,500",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '600W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '45A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '5개', 'IDE 4핀': '4개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
쿨러마스터 G800 GOLD,"96,780",쿨러마스터 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '800W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB', '깊이': '140mm', 'A/S 보증기간': '무상 7년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '66.6A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
앱코 XPERT XP-700N,"45,000",앱코 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '11A', '+5V 출력': '11A', '+12V 출력': '49.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '5개', 'IDE 4핀': '3개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
쿨러마스터 M2000 80PLUS플래티넘 230V 풀모듈러,"634,990",쿨러마스터 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '2000W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', 'A/S 보증기간': '무상 7년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '22A', '+12V 출력': '166A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '18개', 'SATA': '12개', 'IDE 4핀': '3개', 'FDD': '1개', '부가기능': '정보없음', '자동 팬 조절': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
EVGA 750 GQ 80PLUS골드,"98,500",EVGA,"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '세미모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '165mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '24A', '+5V 출력': '24A', '+12V 출력': '62.4A', '-12V 출력': '0.5A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '6개', 'SATA': '9개', 'IDE 4핀': '3개', 'FDD': '2개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'ACRF': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
AONE Micro 450P 벌크,"19,000",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'M-ATX(SFX) 파워', '정격출력': '200W', '쿨링팬 크기': '80mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '100mm', 'A/S 보증기간': '무상 1년, 유상2년', 'DC 출력': '정보없음', '+3.3V 출력': '4A', '+5V 출력': '8A', '+12V 출력': '11.1A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'SATA': '3개', 'IDE 4핀': '3개', 'KC인증': '정보없음'}"
ASUS ROG THOR 1000P2,"485,000",ASUS ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'A++', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': '2볼', '깊이': '190mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '83A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '3개', 'SATA': '10개', 'IDE 4핀': '5개', 'RGB': '2개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'LED 시스템': '정보없음', 'AURA SYNC': '○', 'KC인증': '정보없음'}"
