제품명,가격,제조사,상세정보
darkFlash SAVEMOST 600W 블랙,"41,990",darkFlash ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '600W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 3년', 'DC 출력': '정보없음', '+3.3V 출력': '16A', '+5V 출력': '16A', '+12V 출력': '45A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '1개', 'SATA': '4개', 'IDE 4핀': '3개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
FSP FlexGURU 250W,"90,790",FSP ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'Flex-ATX 파워', '정격출력': '250W', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '40mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': '볼', '깊이': '150mm', 'A/S 보증기간': '무상 5년', 'DC 출력': '정보없음', '+3.3V 출력': '12A', '+5V 출력': '14A', '+12V 출력': '18A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', 'SATA': '4개', 'IDE 4핀': '2개', '부가기능': '정보없음', '플랫케이블': '○', 'KC인증': '정보없음'}"
엔티스 EG 1000W 80PLUS골드 풀모듈러 ATX3.1,"101,850",엔티스,"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '83.33A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '팬리스모드': '○', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
MSI MAG A650BNL 화이트 80PLUS브론즈,"62,360",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '650W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '14A', '+5V 출력': '14A', '+12V 출력': '54A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '2개', 'SATA': '5개', 'IDE 4핀': '2개', 'FDD': '1개', '부가기능': '정보없음', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
마이크로닉스 Classic II 750W 80PLUS브론즈 230V EU HDB 핑크,"80,000",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 6년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
시소닉 CORE V2 GX-750 GOLD 풀모듈러 ATX3.1 화이트,"160,000",시소닉 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
잘만 TeraMax II SE 1000W 80PLUS골드 풀모듈러 ATX3.1 블랙,"153,450",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '83.33A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '12개', 'IDE 4핀': '3개', 'FDD': '1개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
시소닉 PRIME PLATINUM PX-1600 풀모듈러 ATX3.1,"742,790",시소닉 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1600W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'TITANIUM', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '210mm', 'A/S 보증기간': '무상 12년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '133.3A', '-12V 출력': '0.5A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x3', 'PCIe 16핀(12+4)': '12V2x6 2개', 'PCIe 8핀(6+2)': '6개', 'SATA': '16개', 'SATA3.3': '2개', 'IDE 4핀': '3개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
Segotep GM1250W 80PLUS골드 풀모듈러 ATX3.1 화이트,"172,970",Segotep ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1250W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '98%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '160mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '104.2A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '12개', 'IDE 4핀': '6개', '부가기능': '정보없음', '팬리스모드': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '과부하(OLP)': '○', 'KC인증': '정보없음'}"
쿨러마스터 MWE GOLD 650 V3 ATX3.1 블랙,"78,840",쿨러마스터 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '650W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 8년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '54A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
MSI MAG A850GLS 80PLUS골드 풀모듈러 ATX3.1,"148,990",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'A+', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '150mm', 'A/S 보증기간': '무상 7년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.8A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '7개', 'IDE 4핀': '3개', 'FDD': '2개', '부가기능': '정보없음', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
GIGABYTE UD1000GM 80PLUS골드 풀모듈러 피씨디렉트,"108,330",GIGABYTE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '83.3A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '6개', 'SATA': '8개', 'IDE 4핀': '3개', 'FDD': '1개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
마이크로닉스 COOLMAX P-1050W 80PLUS플래티넘 ATX3.0,"215,030",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1050W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', '전압변동': '±1.5%', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '87.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '10개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
MSI MAG A600DN 80PLUS스탠다드,"47,000",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '600W', '80PLUS인증': '80 PLUS 스탠다드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 다중레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '14A', '+5V 출력': '14A', '+12V 출력': '25A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '5개', 'IDE 4핀': '2개', '부가기능': '정보없음', '프리볼트': '○', '플랫케이블': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
MSI MPG A1000G 80PLUS골드 풀모듈러 ATX3.1,"183,000",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'STANDARD++', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '150mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '83.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '6개', 'SATA': '12개', 'IDE 4핀': '4개', 'FDD': '1개', '부가기능': '정보없음', '팬리스모드': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
마이크로닉스 Classic II 1200W 80PLUS골드 풀모듈러 화이트 ATX3.1,"206,700",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1200W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '전압변동': '±1.2%', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '150mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '100A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', 'FDD': '1개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
마이크로닉스 CASLON M 850W 80PLUS실버 모듈러 ATX3.0,"115,670",마이크로닉스 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 실버', '케이블연결': '세미모듈러', '전압변동': '±0.4%', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 6년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '70.8A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '8개', 'IDE 4핀': '4개', 'FDD': '1개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
